bodyPart,equipment,gifUrl,id,name,target,secondaryMuscles,instructions
upper arms,barbell,https://v2.exercisedb.io/image/MwEF1vgXFP4F-R,0065,barbell one arm floor press,triceps,"['chest', 'shoulders']","['Lie flat on your back on the floor with your knees bent and feet flat on the ground.', 'Hold the barbell with one hand, palm facing up, and extend your arm straight up over your chest.', 'Slowly lower the barbell towards your chest, keeping your elbow close to your body.', 'Pause for a moment at the bottom, then push the barbell back up to the starting position.', 'Repeat for the desired number of repetitions, then switch arms.']"
upper legs,barbell,https://v2.exercisedb.io/image/k7MjnygL17V6Lt,0066,barbell one arm side deadlift,glutes,"['hamstrings', 'quadriceps', 'lower back']","['Stand with your feet shoulder-width apart, holding a barbell in one hand with an overhand grip.', 'Keep your back straight and your core engaged.', 'Bend at the hips and lower the barbell towards the outside of your leg, keeping your arm straight and your chest up.', 'Lower the barbell as far as you can while maintaining good form.', 'Pause for a moment, then slowly return to the starting position.', 'Repeat for the desired number of repetitions, then switch sides.']"
shoulders,barbell,https://v2.exercisedb.io/image/6KEQx93s-IcXBu,0067,barbell one arm snatch,delts,"['traps', 'forearms', 'core']","['Stand with your feet shoulder-width apart, toes pointing slightly outwards.', 'Hold the barbell with an overhand grip, hands slightly wider than shoulder-width apart.', 'Bend your knees and lower your hips into a squat position, keeping your back straight and chest up.', 'Explosively extend your hips, knees, and ankles, driving the barbell upwards.', 'As the barbell reaches chest level, pull it upwards with your arm, keeping it close to your body.', 'Rotate your elbow under the barbell and extend your arm fully overhead, locking out your elbow.', 'Lower the barbell back down to the starting position in a controlled manner.', 'Repeat for the desired number of repetitions, then switch arms.']"
upper legs,barbell,https://v2.exercisedb.io/image/uYqyCG4crzaDo0,0068,barbell one leg squat,quads,"['glutes', 'hamstrings', 'calves']","['Stand with your feet shoulder-width apart and hold a barbell across your upper back.', 'Lift one foot off the ground and extend it forward, keeping it parallel to the ground.', 'Bend your standing leg and lower your body down as if sitting back into a chair, keeping your chest up and your back straight.', 'Lower yourself until your thigh is parallel to the ground, then push through your heel to return to the starting position.', 'Repeat for the desired number of repetitions, then switch legs and repeat.']"
upper legs,barbell,https://v2.exercisedb.io/image/MJYU07cC8rBBUn,0069,barbell overhead squat,quads,"['glutes', 'hamstrings', 'calves', 'core']","['Stand with your feet shoulder-width apart and toes slightly turned out.', 'Hold the barbell with a wide grip, positioning it overhead with your arms fully extended.', 'Engage your core and lower your body down into a squat position, keeping your chest up and knees tracking over your toes.', 'Pause for a moment at the bottom, then push through your heels to return to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,barbell,https://v2.exercisedb.io/image/q2DEiqobukXEYK,0070,barbell preacher curl,biceps,['forearms'],"['Sit on a preacher bench with your upper arms resting on the pad and your chest against the support.', 'Grasp the barbell with an underhand grip, slightly wider than shoulder-width apart.', 'Keeping your upper arms stationary, exhale and curl the barbell up towards your shoulders.', 'Pause for a moment at the top, squeezing your biceps.', 'Inhale and slowly lower the barbell back down to the starting position.', 'Repeat for the desired number of repetitions.']"
waist,barbell,https://v2.exercisedb.io/image/hAa8bO31RdPMiq,0071,barbell press sit-up,abs,"['shoulders', 'chest']","['Lie flat on your back on a mat with your knees bent and feet flat on the ground.', 'Hold the barbell with an overhand grip, resting it on your chest.', 'Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle.', 'Pause for a moment at the top, then slowly lower your upper body back down to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,barbell,https://v2.exercisedb.io/image/l6lQpqKzoZVOpc,0072,barbell prone incline curl,biceps,['forearms'],"['Set up an incline bench at a 45-degree angle.', 'Lie face down on the bench with your chest and stomach resting against it.', 'Hold a barbell with an underhand grip, shoulder-width apart.', 'Extend your arms fully, allowing the barbell to hang down towards the floor.', 'Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps.', 'Continue to raise the barbell until your biceps are fully contracted and the bar is at shoulder level.', 'Hold the contracted position for a brief pause as you squeeze your biceps.', 'Inhale and slowly begin to lower the barbell back to the starting position.', 'Repeat for the desired number of repetitions.']"
back,barbell,https://v2.exercisedb.io/image/nEEbLOVDOtlPDj,0073,barbell pullover,lats,"['chest', 'triceps']","['Lie flat on a bench with your head at one end and your feet on the floor.', 'Hold a barbell with a shoulder-width grip and extend your arms straight above your chest.', 'Keeping your arms straight, lower the barbell behind your head in a controlled manner until you feel a stretch in your lats.', 'Pause for a moment, then raise the barbell back to the starting position.', 'Repeat for the desired number of repetitions.']"
upper legs,barbell,https://v2.exercisedb.io/image/O9A2ohSF5I134E,0074,barbell rack pull,glutes,"['hamstrings', 'lower back']","['Set up a barbell on a rack at knee height.', 'Stand with your feet shoulder-width apart, toes pointing slightly outwards.', 'Bend at the hips and knees to lower yourself down and grip the barbell with an overhand grip, hands shoulder-width apart.', 'Engage your core and lift the barbell by extending your hips and knees, pulling your shoulders back and squeezing your glutes at the top.', 'Lower the barbell back down to the starting position by bending at the hips and knees.', 'Repeat for the desired number of repetitions.']"
shoulders,barbell,https://v2.exercisedb.io/image/dx2u1pwuygp2qV,0075,barbell rear delt raise,delts,"['traps', 'rhomboids']","['Stand with your feet shoulder-width apart and hold a barbell with an overhand grip, palms facing down.', 'Bend your knees slightly and hinge forward at the hips, keeping your back straight.', 'Raise the barbell out to the sides, keeping your arms straight, until they are parallel to the ground.', 'Pause for a moment at the top, then slowly lower the barbell back to the starting position.', 'Repeat for the desired number of repetitions.']"
shoulders,barbell,https://v2.exercisedb.io/image/FVCE9X8usze091,0076,barbell rear delt row,delts,"['trapezius', 'rhomboids', 'biceps']","['Stand with your feet shoulder-width apart and knees slightly bent.', 'Hold a barbell with an overhand grip, hands slightly wider than shoulder-width apart.', 'Bend forward at the hips, keeping your back straight and chest up.', 'Pull the barbell towards your chest, squeezing your shoulder blades together.', 'Pause for a moment at the top, then slowly lower the barbell back to the starting position.', 'Repeat for the desired number of repetitions.']"
upper legs,barbell,https://v2.exercisedb.io/image/YYXFPofHJ6LWmH,0077,barbell rear lunge v. 2,glutes,"['quadriceps', 'hamstrings', 'calves']","['Stand with your feet shoulder-width apart and hold a barbell across your upper back.', 'Take a step backward with your right foot, landing on the ball of your foot.', 'Bend both knees to lower your body until your left thigh is parallel to the ground.', 'Push through your left heel to return to the starting position.', 'Repeat with the other leg.']"
upper legs,barbell,https://v2.exercisedb.io/image/2zVT83J45YBOnP,0078,barbell rear lunge,glutes,"['quadriceps', 'hamstrings', 'calves']","['Start by standing with your feet shoulder-width apart and a barbell resting on your upper back.', 'Take a step backward with your right foot, landing on the ball of your foot.', 'Bend both knees to lower your body until your left thigh is parallel to the ground.', 'Push through your left heel to return to the starting position.', 'Repeat with the other leg.']"
lower arms,barbell,https://v2.exercisedb.io/image/YGwhz1ggsUfBsW,0079,barbell revers wrist curl v. 2,forearms,"['biceps', 'brachialis']","['Sit on a bench with your feet flat on the ground and your knees bent.', 'Hold a barbell with an overhand grip, palms facing down, and your hands shoulder-width apart.', 'Rest your forearms on your thighs, allowing your wrists to hang off the edge.', 'Keeping your forearms stationary, exhale and curl your wrists upward as far as possible.', 'Hold the contracted position for a brief pause, then inhale and slowly lower the barbell back to the starting position.', 'Repeat for the desired number of repetitions.']"
